DATE    = '2003-07-03T09:52:32' / file creation date (YYYY-MM-DDThh:mm:ss UT)
OBJECT  = 'ORION A '           / Name of object
LONGITUD=     83.2083333333333 / Longitude of object
LATITUDE=                -5.42 / Latitude of object
OBSERVER= 'M. Gaylard'         / Principal Investigator
OBSLOCAL= 'mikea   '           /  On-site observer
RESTFREQ=           6676.078E6 / [Hz] Rest frequency
SPVLSR  =                  -5. / Centre Vlsr (km/s)
SPBW    =             4000000. / spectrometer bandwidth (Hz)
SPCHAN  =                 1024 / Number of spectrometer channels
SPFS    =             2000000. / Frequency-switching offset (Hz)
SPPSLON =                   0. / Position-switching offset in Longitude (deg)
SPPSLAT =                   0. / Position-switching offset in Latitude (deg)
SPTIME  =                 600. / Integration time per scan (seconds)
SPPOINT =                65536 / Offset pointing TRUE=non-0 FALSE=0
EQUINOX = '1950.0  '

BINTABLE: Spectra

CENTFREQ=             6674.078 / [MHz] Backend centre frequency
TCAL1   =                 14.2 / [K] Cal noise diode value for channel 1
TCALSIG1=                   0. / [K] uncertainty in TCAL1
TCAL2   =                  21. / [K] Cal noise diode value for channel 2
TCALSIG2=                   0. / [K] uncertainty in TCAL2
TUNIT1  = 'km/s    '
TUNIT2  = 'Kelvins '
TUNIT3  = 'Kelvins '
POSITION= 'ON      '           / Position identifier
          Vlsr,     Polstate1,     Polstate4
      -139.892,       36.1823,       50.0284
      -139.716,       35.2607,       43.3928
      -139.541,       35.3482,       43.2967
      -139.366,       35.2685,       43.3760
      -139.190,       35.3439,       43.3364
      -139.015,       35.3068,       43.4316
      -138.839,       35.4433,       43.4625
      -138.664,       35.4951,       43.6282
      -138.489,       35.5572,       43.6740
      -138.313,       35.6157,       43.7031
      -138.138,       35.6353,       43.7447
      -137.962,       35.8006,       43.8655
      -137.787,       35.8331,       43.9979
      -137.611,       35.8804,       44.1601
      -137.436,       35.9894,       44.2194
      -137.261,       36.1209,       44.4379
      -137.085,       36.2045,       44.4946
      -136.910,       36.4271,       44.7400
      -136.734,       36.5206,       44.8857
      -136.559,       36.6429,       45.1210
      -136.384,       36.8336,       45.2450
      -136.208,       36.9509,       45.5162
      -136.033,       37.1143,       45.6539
      -135.857,       37.2513,       45.9015
      -135.682,       37.4608,       46.1279
      -135.507,       37.6682,       46.3840
      -135.331,       37.7852,       46.6708
      -135.156,       38.0570,       46.9041
      -134.980,       38.3042,       47.1488
      -134.805,       38.4515,       47.4088
      -134.630,       38.7011,       47.6379
      -134.454,       38.7924,       48.0465
      -134.279,       39.0836,       48.2774
      -134.103,       39.3751,       48.5876
      -133.928,       39.5691,       48.8833
      -133.752,       39.8218,       49.2074
      -133.577,       40.0812,       49.5135
      -133.402,       40.3268,       49.8847
      -133.226,       40.5748,       50.2203
      -133.051,       40.8236,       50.5756
      -132.875,       41.1360,       50.9753
      -132.700,       41.4014,       51.2643
      -132.525,       41.7030,       51.5199
      -132.349,       41.9485,       51.9735
      -132.174,       42.2641,       52.3490
      -131.998,       42.5312,       52.6998
      -131.823,       42.8124,       53.0954
      -131.647,       43.1401,       53.4890
      -131.472,       43.5321,       53.8344
      -131.297,       43.7193,       54.3245
      -131.121,       44.0469,       54.7174
      -130.946,       44.3389,       55.0127
      -130.770,       44.6627,       55.4817
      -130.595,       44.9138,       55.8969
      -130.420,       45.2617,       56.3422
      -130.244,       45.6198,       56.8337
      -130.069,       45.9946,       57.1473
      -129.893,       46.3882,       57.5423
      -129.718,       46.5808,       57.9562
      -129.543,       46.9527,       58.4239
      -129.367,       47.3197,       58.8398
      -129.192,       47.5880,       59.2566
      -129.016,       47.9096,       59.7316
      -128.841,       48.2238,       60.1151
      -128.665,       48.6421,       60.6290
      -128.490,       48.9887,       61.0621
      -128.315,       49.3578,       61.5167
      -128.139,       49.7585,       62.0012
      -127.964,       50.0297,       62.3374
      -127.788,       50.3560,       62.7308
      -127.613,       50.7473,       63.2934
      -127.438,       51.0298,       63.7510
      -127.262,       51.4642,       64.1782
      -127.087,       51.7222,       64.5077
      -126.911,       52.0475,       65.0627
      -126.736,       52.4761,       65.4067
      -126.561,       52.7931,       65.8004
      -126.385,       53.1467,       66.2050
      -126.210,       53.5321,       66.7171
      -126.034,       53.7245,       67.0620
      -125.859,       54.1724,       67.6326
      -125.683,       54.5078,       68.0076
      -125.508,       54.7719,       68.5166
      -125.333,       55.1937,       69.0247
      -125.157,       55.4534,       69.3091
      -124.982,       55.8127,       69.6156
      -124.806,       56.2241,       70.1487
      -124.631,       56.5832,       70.5848
