DATE    = '2007-10-24T12:10:12' / file creation date (YYYY-MM-DDThh:mm:ss UT)
OBJECT  = 'G9.62+0.20'         / Name of object
COORDSYS= 'EQUATORIAL'         / Input coordinate system
LONGITUD=     270.816583333333 / Longitude of object
LATITUDE=    -20.5313611111111 / Latitude of object
OBSERVER= 'Mike    '           / Principal Investigator
OBSLOCAL= 'mike    '           /  On-site observer
TELESCOP= 'HartRAO 26m Antenna' / Telescope name
SPVLSR  =                  2.5 / [km/s] Centre Vlsr
SPBW    =             2000000. / [Hz] Spectrometer bandwidth
SPCHAN  =                 1024 / Number of spectrometer channels
SPFS    =             1000000. / [Hz] Frequency-switching offset
SPPSLON =                   0. / [Deg] Position-switching offset in Longitude
SPPSLAT =                   0. / [Deg] Position-switching offset in Latitude
SPTIME  =                 300. / [s] Integration time per scan
SPPOINT =                    0 / Offset pointing? TRUE=non-0 FALSE=0
EQUINOX =                1950. / Input coordinate equinox
RESTFREQ=         12178593000. / [Hz] Line Rest Frequency

BINTABLE: Spectra

CENTFREQ=            12177.593 / [MHz] Backend centre frequency
TCAL1   =                72.32 / [K] Cal noise diode value for channel 1
TCALSIG1=                   1. / [K] uncertainty in TCAL1
TCAL2   =                74.54 / [K] Cal noise diode value for channel 2
TCALSIG2=                   1. / [K] uncertainty in TCAL2
TUNIT1  = 'km/s    '
TUNIT2  = 'Kelvins '
TUNIT3  = 'Kelvins '
POSITION= 'ON      '           / Position identifier
          Vlsr,     Polstate1,     Polstate4
      -34.4726,       44.7659,       46.6475
      -34.4245,       44.9304,       46.6711
      -34.3764,       44.8739,       46.7154
      -34.3284,       45.2298,       46.6383
      -34.2803,       45.3164,       46.9904
      -34.2322,       45.7682,       47.1164
      -34.1841,       45.6309,       47.1422
      -34.1361,       46.0301,       47.7168
      -34.0880,       46.2138,       48.0739
      -34.0399,       46.7190,       48.3567
      -33.9918,       47.0000,       48.5491
      -33.9437,       47.5197,       49.1779
      -33.8957,       47.7638,       49.4816
      -33.8476,       48.2139,       50.2541
      -33.7995,       48.7138,       50.7287
      -33.7514,       49.4496,       51.3246
      -33.7033,       50.1043,       51.6088
      -33.6553,       50.5594,       52.5681
      -33.6072,       51.1470,       53.0187
      -33.5591,       51.8939,       53.6475
      -33.5110,       52.6406,       54.3918
      -33.4629,       53.3008,       55.2230
      -33.4149,       54.1809,       56.0338
      -33.3668,       54.7737,       57.1835
      -33.3187,       55.6807,       57.5582
      -33.2706,       56.5760,       58.5602
      -33.2226,       57.4614,       59.5426
      -33.1745,       58.2002,       60.4937
      -33.1264,       58.9417,       61.1345
      -33.0783,       60.1856,       62.1244
      -33.0302,       61.0087,       63.0702
      -32.9822,       61.8207,       64.2640
      -32.9341,       62.6804,       65.2000
      -32.8860,       63.7120,       66.1658
      -32.8379,       64.6325,       67.1941
      -32.7898,       65.6188,       67.9573
      -32.7418,       66.4835,       69.1179
      -32.6937,       67.5985,       70.1962
      -32.6456,       68.3576,       71.0005
      -32.5975,       69.2294,       72.5239
      -32.5494,       70.1966,       72.8721
      -32.5014,       71.3730,       73.8667
      -32.4533,       72.1880,       74.8978
      -32.4052,       73.3821,       76.1681
      -32.3571,       74.3755,       77.1093
      -32.3091,       75.2164,       78.1255
      -32.2610,       76.1788,       78.7438
      -32.2129,       77.0124,       80.1233
      -32.1648,       78.0018,       80.8719
      -32.1167,       78.9226,       81.9201
      -32.0687,       79.8959,       82.9127
      -32.0206,       80.5930,       84.0748
      -31.9725,       81.7266,       84.6938
      -31.9244,       82.6554,       85.6075
      -31.8763,       83.2517,       86.7139
      -31.8283,       84.3039,       87.3836
      -31.7802,       84.8566,       88.5050
