DATE    = '2007-10-24T11:58:22' / file creation date (YYYY-MM-DDThh:mm:ss UT)
OBJECT  = 'G9.62+0.20'         / Name of object
COORDSYS= 'EQUATORIAL'         / Input coordinate system
LONGITUD=     270.816583333333 / Longitude of object
LATITUDE=    -20.5313611111111 / Latitude of object
OBSERVER= 'Mike    '           / Principal Investigator
OBSLOCAL= 'mike    '           /  On-site observer
TELESCOP= 'HartRAO 26m Antenna' / Telescope name
SPVLSR  =                  2.5 / [km/s] Centre Vlsr
SPBW    =             2000000. / [Hz] Spectrometer bandwidth
SPCHAN  =                 1024 / Number of spectrometer channels
SPFS    =             1000000. / [Hz] Frequency-switching offset
SPPSLON =                   0. / [Deg] Position-switching offset in Longitude
SPPSLAT =                   0. / [Deg] Position-switching offset in Latitude
SPTIME  =                 300. / [s] Integration time per scan
SPPOINT =                    0 / Offset pointing? TRUE=non-0 FALSE=0
EQUINOX =                1950. / Input coordinate equinox
RESTFREQ=         12178593000. / [Hz] Line Rest Frequency

BINTABLE: Spectra

CENTFREQ=            12177.593 / [MHz] Backend centre frequency
TCAL1   =                72.32 / [K] Cal noise diode value for channel 1
TCALSIG1=                   1. / [K] uncertainty in TCAL1
TCAL2   =                74.54 / [K] Cal noise diode value for channel 2
TCALSIG2=                   1. / [K] uncertainty in TCAL2
TUNIT1  = 'km/s    '
TUNIT2  = 'Kelvins '
TUNIT3  = 'Kelvins '
POSITION= 'ON      '           / Position identifier
          Vlsr,     Polstate1,     Polstate4
      -34.4726,       45.3884,       46.6371
      -34.4245,       44.9439,       46.9182
      -34.3764,       45.1277,       46.7503
      -34.3284,       45.3907,       47.1700
      -34.2803,       45.3321,       46.9863
      -34.2322,       45.5291,       47.3794
      -34.1841,       45.7422,       47.6303
      -34.1361,       46.1903,       48.0051
      -34.0880,       46.3671,       48.0304
      -34.0399,       46.7408,       48.5114
      -33.9918,       47.0605,       48.8860
      -33.9437,       47.4584,       49.3772
      -33.8957,       47.8352,       49.7889
      -33.8476,       48.5167,       50.3846
      -33.7995,       48.9738,       50.8533
      -33.7514,       49.5444,       51.5167
      -33.7033,       50.1680,       52.0126
      -33.6553,       50.7052,       52.6052
      -33.6072,       51.2186,       53.3659
      -33.5591,       52.0191,       54.0882
      -33.5110,       52.5289,       54.7138
      -33.4629,       53.3408,       55.6486
      -33.4149,       54.1526,       56.2449
      -33.3668,       54.9846,       57.2640
      -33.3187,       55.7028,       58.1705
      -33.2706,       56.7596,       59.0048
      -33.2226,       57.2066,       59.7758
      -33.1745,       58.2551,       60.6975
      -33.1264,       59.1019,       61.5081
      -33.0783,       60.0312,       62.3455
      -33.0302,       61.1027,       63.2874
      -32.9822,       61.8603,       64.4532
      -32.9341,       62.7611,       65.2147
      -32.8860,       63.7210,       66.2871
      -32.8379,       64.8063,       67.1730
      -32.7898,       65.7298,       68.2850
      -32.7418,       66.6993,       69.2892
      -32.6937,       67.7390,       70.4020
      -32.6456,       68.3927,       71.3451
      -32.5975,       69.6565,       72.1581
      -32.5494,       70.6705,       73.3068
      -32.5014,       71.7651,       74.7133
      -32.4533,       72.6262,       75.2551
      -32.4052,       73.4457,       76.6798
      -32.3571,       74.0389,       77.1274
      -32.3091,       75.5265,       78.3645
      -32.2610,       76.0202,       79.2784
      -32.2129,       77.2852,       80.1217
      -32.1648,       77.9756,       81.2055
      -32.1167,       79.3921,       82.1938
      -32.0687,       80.1449,       83.3882
      -32.0206,       80.8522,       84.1610
      -31.9725,       81.7021,       85.1259
      -31.9244,       82.7592,       85.8310
      -31.8763,       83.4324,       86.4673
      -31.8283,       84.1715,       87.6875
      -31.7802,       84.9635,       88.7666
      -31.7321,       85.9446,       89.4641
      -31.6840,       86.5278,       90.3957
      -31.6360,       87.8354,       91.0511
      -31.5879,       88.3370,       91.7298
      -31.5398,       89.1120,       92.3866
      -31.4917,       89.6252,       93.4641
      -31.4436,       90.5652,       94.2017
      -31.3956,       91.0936,       94.8707
      -31.3475,       91.4839,       95.6974
      -31.2994,       92.4794,       96.2544
      -31.2513,       92.9841,       96.8502
