DATE    = '2007-10-24T11:52:42' / file creation date (YYYY-MM-DDThh:mm:ss UT)
OBJECT  = 'G9.62+0.20'         / Name of object
COORDSYS= 'EQUATORIAL'         / Input coordinate system
LONGITUD=     270.816583333333 / Longitude of object
LATITUDE=    -20.5313611111111 / Latitude of object
OBSERVER= 'Mike    '           / Principal Investigator
OBSLOCAL= 'mike    '           /  On-site observer
TELESCOP= 'HartRAO 26m Antenna' / Telescope name
SPVLSR  =                  2.5 / [km/s] Centre Vlsr
SPBW    =             2000000. / [Hz] Spectrometer bandwidth
SPCHAN  =                 1024 / Number of spectrometer channels
SPFS    =             1000000. / [Hz] Frequency-switching offset
SPPSLON =                   0. / [Deg] Position-switching offset in Longitude
SPPSLAT =                   0. / [Deg] Position-switching offset in Latitude
SPTIME  =                 300. / [s] Integration time per scan
SPPOINT =                    0 / Offset pointing? TRUE=non-0 FALSE=0
EQUINOX =                1950. / Input coordinate equinox
RESTFREQ=         12178593000. / [Hz] Line Rest Frequency

BINTABLE: Spectra

CENTFREQ=            12177.593 / [MHz] Backend centre frequency
TCAL1   =                72.32 / [K] Cal noise diode value for channel 1
TCALSIG1=                   1. / [K] uncertainty in TCAL1
TCAL2   =                74.54 / [K] Cal noise diode value for channel 2
TCALSIG2=                   1. / [K] uncertainty in TCAL2
TUNIT1  = 'km/s    '
TUNIT2  = 'Kelvins '
TUNIT3  = 'Kelvins '
POSITION= 'ON      '           / Position identifier
          Vlsr,     Polstate1,     Polstate4
      -9.85625,       45.1268,       47.0926
      -9.80818,       45.1468,       46.9761
      -9.76010,       45.2499,       46.9653
      -9.71202,       45.3527,       47.2198
      -9.66394,       45.4841,       47.2079
      -9.61586,       45.5922,       47.4130
      -9.56778,       45.9224,       47.5413
      -9.51970,       46.1636,       48.0143
      -9.47162,       46.3817,       48.3006
      -9.42354,       46.8733,       48.5557
      -9.37547,       47.2034,       48.8949
      -9.32739,       47.6312,       49.4673
      -9.27931,       47.9673,       49.8831
      -9.23123,       48.4927,       50.3912
      -9.18315,       48.9939,       50.8878
      -9.13507,       49.5029,       51.6397
      -9.08699,       50.2593,       52.1024
      -9.03891,       50.9313,       52.7225
      -8.99084,       51.3570,       53.4611
      -8.94276,       52.1805,       54.3480
      -8.89468,       52.7645,       54.8536
      -8.84660,       53.5674,       55.6197
      -8.79852,       54.2412,       56.3369
      -8.75044,       55.0531,       57.2397
      -8.70236,       55.8753,       58.1011
      -8.65428,       56.8791,       59.0096
      -8.60620,       57.5940,       59.8337
      -8.55813,       58.5563,       60.8574
      -8.51005,       59.3500,       61.5979
      -8.46197,       60.2526,       62.6854
      -8.41389,       61.2908,       63.4483
      -8.36581,       62.0216,       64.3912
      -8.31773,       63.0587,       65.5086
      -8.26965,       63.8316,       66.3570
      -8.22157,       64.9211,       67.3540
      -8.17350,       65.9600,       68.3398
      -8.12542,       66.5942,       69.4512
      -8.07734,       67.9952,       70.5238
      -8.02926,       68.4862,       71.2660
      -7.98118,       69.6026,       72.5276
      -7.93310,       70.7573,       73.5526
      -7.88502,       71.4836,       74.7612
      -7.83694,       72.7141,       75.4316
      -7.78886,       73.5904,       76.5058
      -7.74079,       74.5385,       77.7728
      -7.69271,       75.7410,       78.5019
      -7.64463,       76.6102,       79.6083
      -7.59655,       77.5496,       80.7446
      -7.54847,       78.3098,       81.2079
      -7.50039,       79.3256,       82.3320
      -7.45231,       80.1538,       83.4382
      -7.40423,       80.9801,       84.0759
      -7.35616,       81.9277,       85.2720
      -7.30808,       82.5858,       86.2075
      -7.26000,       83.7155,       86.7891
      -7.21192,       84.4303,       87.9374
      -7.16384,       85.3119,       88.7703
      -7.11576,       86.2386,       89.5419
      -7.06768,       86.7450,       90.6274
      -7.01960,       87.8001,       91.2341
      -6.97153,       88.4507,       91.9876
      -6.92345,       89.4449,       93.2040
      -6.87537,       89.8319,       93.6812
      -6.82729,       90.5567,       94.4880
      -6.77921,       91.2045,       95.0163
      -6.73113,       92.1223,       95.9178
      -6.68305,       92.7135,       96.4480
      -6.63497,       93.0886,       97.1563
      -6.58689,       93.6160,       97.1289
      -6.53882,       94.6165,       98.6037
      -6.49074,       94.6280,       99.0071
      -6.44266,       95.2393,       99.3218
      -6.39458,       96.0699,       99.7874
      -6.34650,       96.3069,       100.160
      -6.29842,       97.1203,       101.172
      -6.25034,       97.2178,       101.303
      -6.20226,       97.7597,       101.911
      -6.15419,       98.2808,       102.445
      -6.10611,       98.5960,       102.572
      -6.05803,       99.1938,       103.292
      -6.00995,       99.0654,       103.409
      -5.96187,       99.7095,       103.904
      -5.91379,       99.8753,       104.110
      -5.86571,       100.334,       104.852
      -5.81763,       100.519,       105.110
      -5.76956,       101.200,       104.942
      -5.72148,       100.867,       105.530
      -5.67340,       101.084,       105.714
      -5.62532,       101.553,       105.935
      -5.57724,       101.488,       106.253
      -5.52916,       101.989,       106.192
      -5.48108,       101.981,       106.396
      -5.43300,       102.461,       106.442
      -5.38492,       102.319,       106.727
      -5.33685,       102.596,       107.111
      -5.28877,       102.667,       107.243
      -5.24069,       102.732,       107.529
      -5.19261,       103.212,       107.209
      -5.14453,       103.066,       107.527
      -5.09645,       102.972,       107.890
      -5.04837,       103.283,       107.794
      -5.00029,       103.276,       107.608
      -4.95222,       103.486,       107.743
      -4.90414,       103.401,       107.751
      -4.85606,       103.910,       108.075
      -4.80798,       103.662,       108.125
      -4.75990,       103.714,       108.200
      -4.71182,       103.551,       108.427
      -4.66374,       103.919,       108.021
