DATE    = '2007-10-23T14:43:17' / file creation date (YYYY-MM-DDThh:mm:ss UT)
OBJECT  = '18060-2005'         / Name of object
COORDSYS= 'GALACTIC'           / Input coordinate system
LONGITUD=                 10.3 / Longitude of object
LATITUDE=                -0.15 / Latitude of object
OBSERVER= 'A Ostrovskii'       / Principal Investigator
OBSLOCAL= 'mike    '           /  On-site observer
TELESCOP= 'HartRAO 26m Antenna' / Telescope name
SPVLSR  =                 10.6 / [km/s] Centre Vlsr
SPBW    =             2000000. / [Hz] Spectrometer bandwidth
SPCHAN  =                 1024 / Number of spectrometer channels
SPFS    =             1000000. / [Hz] Frequency-switching offset
SPPSLON =                   0. / [Deg] Position-switching offset in Longitude
SPPSLAT =                   0. / [Deg] Position-switching offset in Latitude
SPTIME  =                 120. / [s] Integration time per scan
SPPOINT =                    1 / Offset pointing? TRUE=non-0 FALSE=0
RESTFREQ=          6668518000. / [Hz] Line Rest Frequency

BINTABLE: Spectra

CENTFREQ=             6667.518 / [MHz] Backend centre frequency
TCAL1   =                 14.2 / [K] Cal noise diode value for channel 1
TCALSIG1=                   0. / [K] uncertainty in TCAL1
TCAL2   =                  21. / [K] Cal noise diode value for channel 2
TCALSIG2=                   0. / [K] uncertainty in TCAL2
TUNIT1  = 'km/s    '
TUNIT2  = 'Kelvins '
TUNIT3  = 'Kelvins '
POSITION= 'ON      '           / Position identifier
          Vlsr,     Polstate1,     Polstate4
      -56.9224,       29.3612,       27.8691
      -56.8346,       29.2831,       28.3313
      -56.7468,       29.3866,       28.4301
      -56.6590,       29.5189,       28.3105
      -56.5712,       29.3734,       28.3788
      -56.4834,       29.6253,       28.3814
      -56.3956,       29.6520,       28.6829
      -56.3078,       30.0132,       28.7360
      -56.2199,       30.2237,       29.2155
      -56.1321,       30.4750,       29.1550
      -56.0443,       30.5085,       29.6120
      -55.9565,       30.8842,       30.0775
      -55.8687,       31.2175,       30.0201
      -55.7809,       31.6412,       30.3364
      -55.6931,       31.6903,       30.7675
      -55.6053,       32.2758,       30.9720
      -55.5175,       32.4804,       31.2604
      -55.4297,       33.0289,       31.7520
      -55.3419,       33.2559,       32.2357
      -55.2541,       33.8670,       32.5704
      -55.1663,       34.1588,       33.2064
      -55.0785,       34.6938,       33.4818
      -54.9907,       35.1834,       33.9963
      -54.9029,       35.7500,       34.6450
      -54.8151,       36.1140,       35.0084
      -54.7273,       36.7425,       35.5692
      -54.6395,       37.2352,       36.0108
      -54.5516,       37.8993,       36.7382
      -54.4638,       38.4908,       37.2004
      -54.3760,       38.7139,       37.5561
      -54.2882,       39.7316,       38.3197
      -54.2004,       40.0544,       38.9687
      -54.1126,       40.7027,       39.2458
      -54.0248,       41.3244,       40.2394
      -53.9370,       41.8755,       40.6820
      -53.8492,       42.6009,       41.1063
      -53.7614,       43.1658,       41.9642
      -53.6736,       43.8743,       42.5850
      -53.5858,       44.3907,       43.2749
      -53.4980,       45.1377,       43.5916
      -53.4102,       45.4844,       44.2722
      -53.3224,       46.4772,       45.1519
      -53.2346,       46.9849,       45.5267
      -53.1468,       47.5772,       46.4534
      -53.0590,       47.9193,       46.7260
      -52.9711,       48.6496,       47.5160
      -52.8833,       49.1082,       47.8393
      -52.7955,       49.9233,       48.5874
      -52.7077,       50.4239,       49.2384
      -52.6199,       51.2289,       49.9854
      -52.5321,       52.0700,       50.4846
      -52.4443,       52.2545,       50.8882
      -52.3565,       52.7503,       51.4781
      -52.2687,       53.3766,       52.0928
      -52.1809,       54.0214,       52.7678
      -52.0931,       54.5830,       53.3627
      -52.0053,       54.8762,       53.5855
      -51.9175,       55.1124,       54.4067
      -51.8297,       55.5745,       54.5813
      -51.7419,       56.1345,       55.2672
      -51.6541,       56.8451,       55.6438
      -51.5663,       57.4354,       56.1762
      -51.4785,       58.1744,       56.2536
      -51.3906,       58.4975,       56.7876
      -51.3028,       58.7452,       57.2337
      -51.2150,       59.2181,       58.0202
      -51.1272,       59.4396,       58.4210
      -51.0394,       60.1384,       58.6190
      -50.9516,       60.1123,       59.1336
      -50.8638,       60.7028,       59.4926
      -50.7760,       60.6356,       59.7800
      -50.6882,       61.2120,       59.9306
      -50.6004,       61.7067,       60.2042
      -50.5126,       61.8875,       60.9000
      -50.4248,       62.0578,       61.0869
      -50.3370,       62.5114,       61.5123
      -50.2492,       62.5264,       61.4767
      -50.1614,       62.8032,       61.7586
      -50.0736,       63.2431,       62.2140
      -49.9858,       63.4110,       62.4770
      -49.8980,       63.8235,       62.6241
      -49.8102,       63.8855,       63.1496
      -49.7223,       63.9987,       62.8825
      -49.6345,       64.3185,       63.3515
      -49.5467,       64.4880,       63.1808
      -49.4589,       64.5409,       63.8108
      -49.3711,       64.7869,       63.8650
      -49.2833,       65.0287,       64.0724
      -49.1955,       65.1138,       64.0613
      -49.1077,       65.2897,       64.1527
      -49.0199,       65.2621,       64.5141
      -48.9321,       65.2684,       64.6842
